Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Banyo_Sayısı
120.0,130.0,4.0,2.Kat,0,5.0,Kombi Doğalgaz,14.470437045184406,eskisehir,2.0,Boş,1,1,2.0
100.0,143.0,3.0,17.Kat,0,4.0,Kombi Doğalgaz,14.648420115681892,eskisehir,3.0,Boş,1,1,2.0
120.0,130.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,14.880221639784228,eskisehir,3.0,Boş,1,1,2.0
120.0,135.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.880221639784228,eskisehir,3.0,Boş,1,1,2.0
130.0,148.0,4.0,2.Kat,1,1.0,Kombi Doğalgaz,15.024471202308668,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,2.0
65.0,70.0,2.0,3.Kat,0,1.0,Kombi Doğalgaz,14.23750562376114,eskisehir,4.0,Boş,1,0,1.0
220.0,240.0,5.999999999999999,3.Kat,0,0.0,Kombi Doğalgaz,15.11023799953124,eskisehir,3.0,Boş,1,1,2.0
130.0,140.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.301018989130402,eskisehir,5.0,Mülk Sahibi Oturuyor,1,0,1.0
80.0,90.0,3.0,2.Kat,0,4.0,Kombi Doğalgaz,14.301018989130402,eskisehir,3.0,Boş,1,1,1.0
111.0,126.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.914123179965662,eskisehir,3.0,Boş,1,1,2.0
85.0,95.0,3.0,2.Kat,0,2.0,Kombi Doğalgaz,14.498607907721096,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,1.0
60.00000000000001,70.0,2.0,2.Kat,0,1.0,Kombi Doğalgaz,14.093143052138023,eskisehir,3.0,Boş,1,1,1.0
140.0,465.0,5.0,1.Kat,0,0.0,Diğer,13.997832948091215,eskisehir,1.0,Boş,1,1,1.0
60.00000000000001,70.0,2.0,3.Kat,0,2.0,Kombi Doğalgaz,14.151983508870948,eskisehir,4.0,Mülk Sahibi Oturuyor,0,1,1.0
95.0,110.0,2.0,1.Kat,0,4.0,Kombi Doğalgaz,14.25376613405651,eskisehir,3.0,Boş,0,0,1.0
90.0,105.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.557448378884017,eskisehir,3.0,Mülk Sahibi Oturuyor,0,1,2.0
52.0,60.0,2.0,1.Kat,0,2.0,Kombi Doğalgaz,14.07787559166224,eskisehir,3.0,Mülk Sahibi Oturuyor,0,1,1.0
90.0,105.0,3.0,1.Kat,0,1.0,Kombi Doğalgaz,14.508658238524095,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
54.99999999999999,65.0,2.0,3.Kat,0,2.0,Kombi Doğalgaz,13.887832149776026,eskisehir,3.0,Boş,1,0,1.0
125.0,135.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.914123179965662,eskisehir,3.0,Boş,1,1,2.0
170.0,190.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,15.373655386537116,eskisehir,3.0,Boş,1,0,2.0
135.0,145.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.827111833279051,eskisehir,2.0,Boş,0,0,1.0
75.0,85.0,2.0,3.Kat,0,0.0,Kombi Doğalgaz,14.173185701536545,eskisehir,3.0,Boş,1,0,1.0
250.0,300.0,5.0,3.Kat,0,0.0,Yerden Isıtma,15.150511887854474,eskisehir,4.0,Boş,1,0,2.0
110.0,120.0,4.0,4.Kat,0,4.0,Kombi Doğalgaz,14.841552512220424,eskisehir,4.0,Boş,0,0,1.0
130.0,145.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.77102238760702,eskisehir,3.0,Boş,0,1,2.0
60.00000000000001,75.0,2.0,1.Kat,0,3.0,Kombi Doğalgaz,14.210926003619385,eskisehir,3.0,Boş,0,1,1.0
58.00000000000001,70.0,2.0,3.Kat,0,0.0,Kombi Doğalgaz,14.169683073439028,eskisehir,3.0,Boş,0,1,1.0
115.0,130.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.930652476452392,eskisehir,3.0,Mülk Sahibi Oturuyor,0,0,1.0
80.0,85.0,3.0,Yüksek Giriş,0,1.0,Kombi Doğalgaz,14.187074804051692,eskisehir,3.0,Boş,0,0,1.0
100.0,110.0,3.0,Düz Giriş (Zemin),0,0.0,Kombi Doğalgaz,14.310207409556291,eskisehir,3.0,Boş,0,1,1.0
90.0,98.0,3.0,1.Kat,0,3.0,Kombi Doğalgaz,14.310207409556291,eskisehir,3.0,Boş,0,0,1.0
90.0,100.0,3.0,3.Kat,0,3.0,Kombi Doğalgaz,14.446782866720884,eskisehir,3.0,Kiracı Oturuyor,0,0,1.0
120.0,130.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.64406281221155,eskisehir,3.0,Boş,0,0,1.0
54.99999999999999,60.0,2.0,2.Kat,0,3.0,Kombi Doğalgaz,13.859528400318387,eskisehir,4.0,Boş,0,0,1.0
90.0,100.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.346139397261563,eskisehir,3.0,Kiracı Oturuyor,0,0,1.0
90.0,100.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.272936037914342,eskisehir,3.0,Mülk Sahibi Oturuyor,0,1,1.0
65.0,75.0,2.0,2.Kat,0,2.0,Kombi Doğalgaz,14.19394767861579,eskisehir,3.0,Boş,0,0,1.0
85.0,95.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.4306967375949,eskisehir,5.0,Boş,1,0,1.0
65.0,79.99999999999999,3.0,Düz Giriş (Zemin),0,5.0,Kombi Doğalgaz,14.074022025316252,eskisehir,5.0,Mülk Sahibi Oturuyor,0,0,1.0
75.0,85.0,2.0,2.Kat,0,0.0,Yerden Isıtma,14.731801689838347,eskisehir,4.0,Boş,0,1,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Yerden Isıtma,14.403297778421797,eskisehir,4.0,Boş,1,0,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Yerden Isıtma,14.403297778421797,eskisehir,4.0,Boş,1,0,1.0
60.00000000000001,70.0,2.0,2.Kat,0,0.0,Kombi Doğalgaz,14.187074804051692,eskisehir,3.0,Boş,1,0,1.0
115.0,130.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.68050841650342,eskisehir,3.0,Boş,1,1,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.375126917328108,eskisehir,4.0,Boş,1,0,1.0
120.0,135.0,4.0,3.Kat,0,2.0,Kombi Doğalgaz,15.009433329466964,eskisehir,4.0,Kiracı Oturuyor,1,0,1.0
180.0,195.0,5.0,Yüksek Giriş,0,2.0,Kombi Doğalgaz,14.862829903121966,eskisehir,3.0,Boş,1,1,1.0
125.0,140.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.946912992035967,eskisehir,4.0,Kiracı Oturuyor,1,0,2.0
70.0,85.0,3.0,3.Kat,1,1.0,Kombi Doğalgaz,14.151983508870948,eskisehir,4.0,Kiracı Oturuyor,1,0,1.0
95.0,110.0,3.0,Yüksek Giriş,0,0.0,Kombi Doğalgaz,14.269766465162304,eskisehir,4.0,Boş,1,0,1.0
120.0,130.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.77102238760702,eskisehir,3.0,Boş,1,1,2.0
120.0,135.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.897316067298997,eskisehir,3.0,Boş,0,1,1.0
160.0,185.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,15.096444681204076,eskisehir,3.0,Boş,1,0,2.0
90.0,105.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.557448378884017,eskisehir,3.0,Boş,1,1,1.0
95.0,110.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.669926311652166,eskisehir,3.0,Boş,1,1,2.0
120.0,130.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,14.880221639784228,eskisehir,3.0,Boş,1,0,2.0
85.0,90.0,3.0,Bahçe Katı,0,1.0,Kombi Doğalgaz,14.669926311652166,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
120.0,130.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.77102238760702,eskisehir,3.0,Boş,1,1,2.0
100.0,110.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.508658238524095,eskisehir,3.0,Boş,1,1,1.0
120.0,130.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.827111833279051,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,2.0
132.0,142.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.99416586199818,eskisehir,3.0,Boş,1,0,1.0
253.0,275.0,7.0,3.Kat,0,0.0,Kombi Doğalgaz,15.137266664613223,eskisehir,3.0,Boş,0,1,2.0
90.0,100.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.260197020251155,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
125.0,135.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.669926311652166,eskisehir,4.0,Boş,1,1,1.0
87.0,100.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.53335083891935,eskisehir,4.0,Boş,1,0,2.0
120.0,135.0,3.0,5.Kat,0,5.0,Merkezi Doğalgaz,14.580978865220017,eskisehir,7.0,Boş,1,0,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.731801689838347,eskisehir,3.0,Boş,1,1,1.0
130.0,142.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.862829903121966,eskisehir,3.0,Boş,1,0,1.0
85.0,95.0,3.0,7.Kat,0,1.0,Kombi Doğalgaz,14.340239678615056,eskisehir,7.0,Mülk Sahibi Oturuyor,1,0,1.0
130.0,140.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,14.648420115681892,eskisehir,3.0,Boş,1,1,2.0
135.0,145.0,4.0,3.Kat,0,0.0,Yerden Isıtma,14.845130332288226,eskisehir,4.0,Boş,1,1,2.0
140.0,155.0,4.0,1.Kat,0,0.0,Yerden Isıtma,15.123843647884687,eskisehir,7.0,Boş,1,0,2.0
97.0,110.0,3.0,3.Kat,0,0.0,Kombi Doğalgaz,14.648420115681892,eskisehir,3.0,Boş,1,0,2.0
150.0,165.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.47373882504398,eskisehir,3.0,Boş,1,0,2.0
115.0,125.00000000000004,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.354924221672384,eskisehir,4.0,Mülk Sahibi Oturuyor,0,0,1.0
100.0,135.0,8.0,8.Kat,0,5.0,Kombi Doğalgaz,14.808762701344858,eskisehir,3.0,Boş,1,1,1.0
90.0,105.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.45472992420301,eskisehir,3.0,Boş,0,1,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.56928283092878,eskisehir,4.0,Boş,1,0,1.0
130.0,145.0,4.0,1.Kat,0,5.0,Kombi Doğalgaz,14.914123179965662,eskisehir,3.0,Boş,0,1,1.0
155.0,167.0,5.0,3.Kat,0,2.0,Kombi Doğalgaz,14.65923102711103,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,1.0
120.0,130.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.978661680269909,eskisehir,4.0,Boş,1,0,1.0
95.0,141.00000000000003,3.0,Bahçe Dublex,0,5.0,Sobalı,14.325336281997105,eskisehir,1.0,Kiracı Oturuyor,1,0,1.0
85.0,95.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.403297778421797,eskisehir,3.0,Boş,1,0,1.0
110.0,115.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.60169306007217,eskisehir,3.0,Boş,1,1,1.0
120.0,135.0,4.0,2.Kat,0,5.0,Merkezi Doğalgaz,14.44411975071984,eskisehir,7.0,Boş,0,0,1.0
170.0,180.0,4.0,5.Kat,0,0.0,Kombi Doğalgaz,15.623799493077952,eskisehir,5.0,Boş,1,1,2.0
140.0,150.0,5.0,3.Kat,0,0.0,Kombi Doğalgaz,14.914123179965662,eskisehir,3.0,Boş,1,1,3.0
100.0,105.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.375126917328108,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,1.0
90.0,100.0,3.0,1.Kat,0,0.0,Yerden Isıtma,14.557448378884017,eskisehir,2.0,Boş,1,0,1.0
135.0,155.0,4.0,3.Kat,0,5.0,Kombi Doğalgaz,14.603968372873895,eskisehir,5.0,Boş,0,1,2.0
60.00000000000001,65.0,2.0,2.Kat,0,2.0,Kombi Doğalgaz,14.508658238524095,eskisehir,3.0,Mülk Sahibi Oturuyor,0,1,1.0
140.0,150.0,4.0,3.Kat,0,3.0,Kombi Doğalgaz,14.690979711984754,eskisehir,4.0,Boş,0,1,1.0
250.0,260.0,5.0,3.Kat,0,0.0,Kombi Doğalgaz,15.330638010707329,eskisehir,3.0,Boş,1,0,2.0
125.0,135.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.827111833279051,eskisehir,3.0,Boş,1,1,2.0
160.0,180.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.250595321348806,eskisehir,3.0,Boş,1,1,2.0
205.0,210.0,5.0,Çatı Dubleks,0,2.0,Kombi Doğalgaz,15.424948670398354,eskisehir,4.0,Kiracı Oturuyor,0,0,2.0
125.0,135.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.914123179965662,eskisehir,3.0,Boş,1,1,2.0
150.0,165.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,15.319588176962746,eskisehir,3.0,Boş,1,0,2.0
135.0,145.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.862829903121966,eskisehir,3.0,Boş,1,1,2.0
125.0,140.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.024471202308668,eskisehir,3.0,Boş,1,0,2.0
100.0,115.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.731801689838347,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
115.0,128.0,4.0,3.Kat,0,0.0,Yerden Isıtma,14.946912992035967,eskisehir,3.0,Boş,1,0,2.0
122.0,140.0,4.0,2.Kat,0,0.0,Yerden Isıtma,15.201805169084132,eskisehir,3.0,Boş,1,0,2.0
120.0,130.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,14.603968372873895,eskisehir,3.0,Kiracı Oturuyor,1,0,1.0
60.00000000000001,70.0,2.0,1.Kat,0,2.0,Kombi Doğalgaz,14.11561589115508,eskisehir,3.0,Kiracı Oturuyor,0,1,1.0
117.0,135.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.845130332288226,eskisehir,3.0,Boş,1,1,2.0
95.0,110.0,3.0,1.Kat,0,0.0,Yerden Isıtma,14.603968372873895,eskisehir,4.0,Boş,1,1,1.0
115.0,120.0,4.0,2.Kat,0,2.0,Kombi Doğalgaz,14.751604309291396,eskisehir,3.0,Kiracı Oturuyor,1,0,1.0
140.0,150.0,4.0,3.Kat,0,1.0,Kombi Doğalgaz,14.978661680269909,eskisehir,4.0,Kiracı Oturuyor,1,1,1.0
120.0,125.00000000000004,4.0,1.Kat,0,0.0,Yerden Isıtma,14.603968372873895,eskisehir,3.0,Boş,1,0,1.0
100.0,105.0,3.0,4.Kat,0,0.0,Yerden Isıtma,14.690979711984754,eskisehir,4.0,Boş,1,0,1.0
80.0,95.0,3.0,2.Kat,0,2.0,Kombi Doğalgaz,14.316286451937186,eskisehir,3.0,Kiracı Oturuyor,1,1,1.0
280.0,300.0,5.999999999999999,6.Kat,0,3.0,Kombi Doğalgaz,15.761420849876718,eskisehir,4.0,Mülk Sahibi Oturuyor,1,0,4.0
130.0,145.0,4.0,2.Kat,0,0.0,Yerden Isıtma,15.26242977619469,eskisehir,3.0,Boş,0,1,2.0
115.0,140.0,4.0,3.Kat,0,0.0,Yerden Isıtma,14.880221639784228,eskisehir,3.0,Boş,0,0,2.0
115.0,210.0,5.0,8.Kat,0,5.0,Sobalı,14.316286451937186,eskisehir,1.0,Boş,1,0,2.0
120.0,130.0,4.0,1.Kat,0,2.0,Kombi Doğalgaz,14.48334044336031,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,1.0
90.0,100.0,3.0,1.Kat,0,5.0,Kombi Doğalgaz,13.8924725250259,eskisehir,3.0,Boş,1,0,1.0
135.0,145.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.669926311652166,eskisehir,3.0,Boş,1,0,1.0
250.0,260.0,5.0,3.Kat,0,0.0,Kombi Doğalgaz,15.330638010707329,eskisehir,3.0,Boş,1,0,3.0
180.0,200.0,5.0,3.Kat,0,0.0,Kombi Doğalgaz,14.914123179965662,eskisehir,3.0,Boş,1,1,2.0
95.0,105.0,3.0,Yüksek Giriş,1,1.0,Merkezi (Pay Ölçer),14.731801689838347,eskisehir,5.999999999999999,Mülk Sahibi Oturuyor,1,0,2.0
54.99999999999999,65.0,2.0,1.Kat,0,2.0,Kombi Doğalgaz,14.176676104039728,eskisehir,4.0,Boş,1,1,1.0
125.0,137.0,4.0,3.Kat,0,2.0,Kombi Doğalgaz,14.99416586199818,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
60.00000000000001,70.0,2.0,3.Kat,0,2.0,Kombi Doğalgaz,14.266586814266963,eskisehir,3.0,Boş,1,0,1.0
125.0,135.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.880221639784228,eskisehir,3.0,Boş,1,0,2.0
85.0,95.0,3.0,3.Kat,0,0.0,Kombi Doğalgaz,14.603968372873895,eskisehir,3.0,Boş,1,1,1.0
90.0,100.0,3.0,Kot 1 (-1).Kat,0,4.0,Merkezi Doğalgaz,14.220976332738882,eskisehir,4.0,Kiracı Oturuyor,1,0,1.0
85.0,90.0,3.0,3.Kat,0,3.0,Kombi Doğalgaz,14.220976332738882,eskisehir,4.0,Boş,1,0,1.0
90.0,110.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.669926311652166,eskisehir,3.0,Boş,0,1,1.0
54.99999999999999,65.0,2.0,3.Kat,0,0.0,Kombi Doğalgaz,14.169683073439028,eskisehir,3.0,Boş,0,1,1.0
110.0,120.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.266586814266963,eskisehir,3.0,Boş,0,0,1.0
130.0,140.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,14.626441218624947,eskisehir,3.0,Boş,0,0,2.0
140.0,150.0,4.0,2.Kat,0,0.0,Yerden Isıtma,15.05388507886257,eskisehir,3.0,Boş,0,0,2.0
120.0,140.0,4.0,3.Kat,0,2.0,Kombi Doğalgaz,14.77102238760702,eskisehir,4.0,Mülk Sahibi Oturuyor,1,0,1.0
135.0,150.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.880221639784228,eskisehir,3.0,Boş,1,0,2.0
80.0,90.0,3.0,3.Kat,0,2.0,Kombi Doğalgaz,14.279245203127036,eskisehir,3.0,Kiracı Oturuyor,1,0,1.0
80.0,90.0,3.0,Düz Giriş (Zemin),0,0.0,Kombi Doğalgaz,14.272936037914342,eskisehir,4.0,Boş,1,1,1.0
80.0,90.0,3.0,1.Kat,0,4.0,Kombi Doğalgaz,14.187074804051692,eskisehir,3.0,Mülk Sahibi Oturuyor,1,0,1.0
90.0,100.0,3.0,2.Kat,0,0.0,Yerden Isıtma,14.603968372873895,eskisehir,3.0,Boş,1,1,2.0
105.0,120.0,4.0,3.Kat,0,0.0,Yerden Isıtma,14.731801689838347,eskisehir,3.0,Boş,0,1,2.0
120.0,240.0,3.0,Bahçe Dublex,0,5.0,Kombi Doğalgaz,14.403297778421797,eskisehir,1.0,Kiracı Oturuyor,1,1,1.0
145.0,155.0,4.0,1.Kat,0,1.0,Kombi Doğalgaz,14.77102238760702,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,2.0
115.0,130.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,15.150511887854474,eskisehir,4.0,Boş,1,1,2.0
280.0,330.0,5.499999999999999,Kot 1 (-1).Kat,0,0.0,Yerden Isıtma,15.607270193858982,eskisehir,3.0,Boş,1,1,3.0
130.0,165.0,4.0,1.Kat,0,0.0,Yerden Isıtma,15.319588176962746,eskisehir,3.0,Boş,1,0,2.0
150.0,180.0,5.0,3.Kat,0,2.0,Kombi Doğalgaz,15.103365122132944,eskisehir,4.0,Mülk Sahibi Oturuyor,1,1,1.0
100.0,110.0,3.0,2.Kat,0,0.0,Yerden Isıtma,14.669926311652166,eskisehir,4.0,Boş,1,0,1.0
120.0,140.0,4.0,Yüksek Giriş,0,5.0,Kombi Doğalgaz,14.669926311652166,eskisehir,2.0,Kiracı Oturuyor,1,1,1.0
85.0,90.0,3.0,1.Kat,0,0.0,Yerden Isıtma,14.580978865220017,eskisehir,3.0,Boş,1,0,1.0
120.0,135.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,15.068273812173883,eskisehir,3.0,Boş,1,1,1.0
97.0,117.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.316286451937186,eskisehir,3.0,Kiracı Oturuyor,1,0,1.0
75.0,90.0,3.0,4.Kat,1,4.0,Kombi Doğalgaz,13.910821646859093,eskisehir,4.0,Boş,0,0,1.0
110.0,130.0,4.0,4.Kat,0,4.0,Kombi Doğalgaz,14.817979353051893,eskisehir,4.0,Boş,1,1,1.0
120.0,150.0,4.0,2.Kat,0,0.0,Yerden Isıtma,15.201805169084132,eskisehir,4.0,Boş,1,0,2.0
150.0,180.0,5.0,3.Kat,0,0.0,Yerden Isıtma,15.2682948942711,eskisehir,4.0,Boş,1,1,3.0
210.0,240.0,7.0,3.Kat,0,0.0,Kombi Doğalgaz,15.226497775576943,eskisehir,4.0,Boş,1,1,2.0
143.0,165.0,4.0,2.Kat,0,0.0,Yerden Isıtma,15.291417306345256,eskisehir,3.0,Boş,1,1,2.0
140.0,150.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.862829903121966,eskisehir,3.0,Boş,1,1,2.0
125.0,135.0,4.0,3.Kat,0,0.0,Yerden Isıtma,14.751604309291396,eskisehir,3.0,Boş,1,0,2.0
75.0,90.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.845130332288226,eskisehir,3.0,Boş,1,1,2.0
110.0,120.0,3.0,3.Kat,0,2.0,Kombi Doğalgaz,14.626441218624947,eskisehir,3.0,Kiracı Oturuyor,1,1,1.0
130.0,140.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.880221639784228,eskisehir,3.0,Boş,0,0,2.0
155.0,165.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,15.039286283703996,eskisehir,3.0,Boş,0,1,2.0
87.0,100.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.45736497045232,eskisehir,3.0,Boş,0,0,1.0
120.0,130.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.648420115681892,eskisehir,3.0,Boş,0,1,1.0
120.0,135.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.009433329466964,eskisehir,4.0,Boş,0,1,2.0
90.0,100.0,3.0,1.Kat,0,0.0,Yerden Isıtma,14.331324320256051,eskisehir,3.0,Boş,0,1,1.0
70.0,76.0,2.0,2.Kat,0,2.0,Kombi Doğalgaz,14.200773639026794,eskisehir,2.0,Mülk Sahibi Oturuyor,1,0,1.0
90.0,105.0,3.0,3.Kat,0,0.0,Kombi Doğalgaz,14.508658238524095,eskisehir,3.0,Boş,1,1,1.0
130.0,150.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.862829903121966,eskisehir,3.0,Boş,1,1,2.0
115.0,125.00000000000004,3.0,1.Kat,0,0.0,Yerden Isıtma,14.508658238524095,eskisehir,3.0,Boş,1,1,1.0
54.99999999999999,65.0,2.0,1.Kat,0,0.0,Kombi Doğalgaz,14.11561589115508,eskisehir,2.0,Boş,1,0,1.0
130.0,140.0,4.0,1.Kat,0,0.0,Yerden Isıtma,15.238619133170708,eskisehir,4.0,Boş,1,0,2.0
70.0,79.99999999999999,2.0,3.Kat,0,0.0,Kombi Doğalgaz,14.187074804051692,eskisehir,3.0,Boş,1,1,1.0
130.0,140.0,4.0,2.Kat,0,0.0,Kombi Doğalgaz,14.862829903121966,eskisehir,3.0,Boş,1,1,1.0
90.0,100.0,3.0,4.Kat,0,4.0,Kombi Doğalgaz,14.180154365996389,eskisehir,4.0,Boş,1,0,1.0
100.0,110.0,3.0,3.Kat,0,2.0,Kombi Doğalgaz,14.375126917328108,eskisehir,4.0,Mülk Sahibi Oturuyor,1,1,1.0
145.0,155.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.297115326161192,eskisehir,3.0,Boş,1,0,2.0
190.0,195.0,5.0,3.Kat,0,0.0,Yerden Isıtma,15.123843647884687,eskisehir,3.0,Boş,1,1,1.0
140.0,145.0,4.0,2.Kat,0,0.0,Yerden Isıtma,14.880221639784228,eskisehir,3.0,Boş,1,1,2.0
54.99999999999999,60.0,2.0,2.Kat,0,3.0,Kombi Doğalgaz,14.11561589115508,eskisehir,3.0,Kiracı Oturuyor,0,1,1.0
160.0,170.0,4.0,6.Kat,0,4.0,Merkezi Doğalgaz,15.150511887854474,eskisehir,9.0,Kiracı Oturuyor,1,0,1.0
100.0,110.0,3.0,3.Kat,0,0.0,Kombi Doğalgaz,14.508683238199096,eskisehir,3.0,Boş,1,1,1.0
155.0,165.0,4.0,1.Kat,0,0.0,Kombi Doğalgaz,15.039286283703996,eskisehir,3.0,Boş,0,1,2.0
90.0,95.0,3.0,2.Kat,0,0.0,Kombi Doğalgaz,14.403297778421797,eskisehir,3.0,Boş,1,1,1.0
135.0,150.0,4.0,3.Kat,0,0.0,Yerden Isıtma,15.150511887854474,eskisehir,4.0,Boş,1,0,2.0
135.0,145.0,4.0,4.Kat,0,1.0,Kombi Doğalgaz,14.71159899068409,eskisehir,4.0,Kiracı Oturuyor,1,0,1.0
80.0,85.0,3.0,1.Kat,1,2.0,Kombi Doğalgaz,14.626441218624947,eskisehir,4.0,Mülk Sahibi Oturuyor,0,0,1.0
110.0,125.00000000000004,3.0,2.Kat,0,1.0,Kombi Doğalgaz,14.603968372873895,eskisehir,4.0,Boş,1,0,1.0
130.0,140.0,4.0,3.Kat,0,0.0,Kombi Doğalgaz,14.648420115681892,eskisehir,3.0,Boş,1,0,2.0
100.0,120.0,4.0,1.Kat,0,0.0,Yerden Isıtma,14.648420115681892,eskisehir,3.0,Boş,1,1,1.0
100.0,110.0,3.0,1.Kat,0,0.0,Kombi Doğalgaz,14.4306967375949,eskisehir,3.0,Boş,1,1,2.0
150.0,190.0,4.0,4.Kat,0,2.0,Merkezi (Pay Ölçer),15.341567078850604,eskisehir,4.0,Mülk Sahibi Oturuyor,1,1,2.0
85.0,95.0,3.0,1.Kat,0,2.0,Kombi Doğalgaz,14.375126917328108,eskisehir,3.0,Boş,1,0,1.0
110.0,139.0,3.0,2.Kat,0,5.0,Kombi Doğalgaz,14.637491049927531,eskisehir,3.0,Mülk Sahibi Oturuyor,1,1,1.0
100.0,110.0,3.0,3.Kat,0,0.0,Yerden Isıtma,14.603968372873895,eskisehir,3.0,Boş,1,1,1.0
110.0,115.0,3.0,2.Kat,0,0.0,Yerden Isıtma,14.603968372873895,eskisehir,4.0,Boş,1,1,2.0
99.0,100.0,3.0,1.Kat,0,0.0,Yerden Isıtma,14.316286451937186,eskisehir,3.0,Boş,1,1,2.0
